Customer ID,Age,Generation,Gender,Item Purchased,Category, Purchase Amount (USD) ,Previous Purchases, Revenue Amount(USD) , Number Of Orders , Average Order Value(AOV) ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Frequency of Purchases
727,32,Millennials,Male,Shorts,Clothing,78,20,1560,1,1560,North Dakota,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,Bank Transfer,Every 3 Months
728,62,Baby Boomers,Male,Sweater,Clothing,97,37,3589,1,3589,Arkansas,S,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,Venmo,Every 3 Months
729,29,Millennials,Male,Jeans,Clothing,78,12,936,1,936,Nebraska,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,PayPal,Every 3 Months
730,41,Millennials,Male,Sunglasses,Accessories,56,46,2576,1,2576,Minnesota,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,PayPal,Every 3 Months
731,48,Gen X,Male,Boots,Footwear,25,28,700,1,700,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,Venmo,Fortnightly
732,43,Gen X,Male,Coat,Outerwear,28,30,840,1,840,Arkansas,M,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,PayPal,Fortnightly
733,34,,Male,Shirt,Clothing,57,28,1596,,,New Hampshire,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,Cash,Bi-Weekly
734,45,,Male,Dress,Clothing,36,20,720,,,Rhode Island,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,Debit Card,Bi-Weekly
735,65,Baby Boomers,Male,Shirt,Clothing,69,39,2691,1,2691,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,Yes,Bank Transfer,Every 3 Months
736,61,,Male,Sunglasses,Accessories,48,48,2304,,,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,Cash,Bi-Weekly
737,18,Gen Z,Male,Dress,Clothing,58,32,1856,1,1856,Colorado,L,Maroon,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,Credit Card,Every 3 Months
738,47,Gen X,Male,Sunglasses,Accessories,24,28,672,1,672,Nebraska,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,PayPal,Annually
739,56,Gen X,Male,Sunglasses,Accessories,31,27,837,1,837,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,Venmo,Quarterly
740,64,,Male,Shorts,Clothing,29,26,754,,,Minnesota,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,Venmo,Bi-Weekly
741,26,Gen Z,Male,Jeans,Clothing,69,22,1518,1,1518,South Dakota,M,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,Credit Card,Fortnightly
742,22,Gen Z,Male,T-shirt,Clothing,79,23,1817,1,1817,West Virginia,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,Bank Transfer,Every 3 Months
743,64,Baby Boomers,Male,Pants,Clothing,39,21,819,1,819,Nevada,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,Debit Card,Quarterly
744,21,Gen Z,Male,Sunglasses,Accessories,84,36,3024,1,3024,North Carolina,L,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,Cash,Weekly
745,67,,Male,Boots,Footwear,66,42,2772,,,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,Debit Card,Bi-Weekly
746,46,Gen X,Male,T-shirt,Clothing,92,4,368,1,368,Michigan,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,Venmo,Monthly
747,40,Millennials,Male,Sandals,Footwear,45,47,2115,1,2115,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,Yes,Credit Card,Annually
748,51,Gen X,Male,Shorts,Clothing,74,13,962,1,962,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly
749,35,Millennials,Male,Hat,Accessories,39,8,312,1,312,South Dakota,L,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,Bank Transfer,Quarterly
750,56,Gen X,Male,Scarf,Accessories,71,11,781,1,781,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,Yes,Debit Card,Quarterly
751,25,Gen Z,Male,T-shirt,Clothing,95,5,475,1,475,Maryland,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,Venmo,Annually
752,65,Baby Boomers,Male,Gloves,Accessories,72,1,72,1,72,Ohio,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,Credit Card,Monthly
753,39,Millennials,Male,Scarf,Accessories,85,17,1445,1,1445,Ohio,L,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,PayPal,Every 3 Months
754,47,Gen X,Male,Boots,Footwear,54,27,1458,1,1458,Massachusetts,M,Teal,Fall,3.4,Yes,Store Pickup,Yes,Yes,Venmo,Quarterly
755,36,Millennials,Male,Gloves,Accessories,41,3,123,1,123,North Carolina,L,Pink,Spring,2.9,Yes,Store Pickup,Yes,Yes,Debit Card,Quarterly
756,66,Baby Boomers,Male,Coat,Outerwear,24,22,528,1,528,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,PayPal,Weekly
757,62,Baby Boomers,Male,Belt,Accessories, $99 ,24,2376,1,2376,Montana,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,Cash,Fortnightly
758,41,Millennials,Male,Hoodie,Clothing,32,18,576,1,576,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,Debit Card,Quarterly
759,66,Baby Boomers,Male,Shoes,Footwear,71,39,2769,1,2769,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Every 3 Months
760,51,Gen X,Male,Dress,Clothing,49,25,1225,1,1225,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,Credit Card,Fortnightly
761,33,Millennials,Male,Gloves,Accessories,50,6,300,1,300,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,Cash,Annually
762,57,Gen X,Male,Jewelry,Accessories,91,26,2366,1,2366,Nevada,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,Bank Transfer,Weekly
763,45,Gen X,Male,Belt,Accessories,46,43,1978,1,1978,New Mexico,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,Debit Card,Fortnightly
764,61,Baby Boomers,Male,Sweater,Clothing,50,6,300,1,300,North Carolina,M,Brown,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,Credit Card,Monthly
765,55,Gen X,Male,Skirt,Clothing,39,6,234,1,234,Virginia,XL,Silver,Fall,4.2,Yes,Free Shipping,Yes,Yes,Debit Card,Quarterly
766,54,Gen X,Male,Sneakers,Footwear,99,13,1287,1,1287,Alaska,M,Pink,Summer,3,Yes,Store Pickup,Yes,Yes,Cash,Quarterly
767,57,Gen X,Male,Gloves,Accessories,48,13,624,1,624,Nevada,M,Cyan,Winter,3.6,Yes,Next Day Air,Yes,Yes,PayPal,Monthly
768,27,Millennials,Male,Coat,Outerwear,77,11,847,1,847,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,Cash,Annually
769,64,Baby Boomers,Male,Backpack,Accessories,95,45,4275,1,4275,Illinois,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,Venmo,Weekly
770,52,Gen X,Male,Socks,Clothing,100,8,800,1,800,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,Yes,PayPal,Monthly
771,19,Gen Z,Male,Sneakers,Footwear,54,8,432,1,432,Vermont,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,Credit Card,Annually
772,22,Gen Z,Male,Sweater,Clothing,68,34,2312,1,2312,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,Yes,Bank Transfer,Fortnightly
773,18,,Male,Jeans,Clothing,22,40,880,,,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,Debit Card,Bi-Weekly
774,29,,Male,Hat,Accessories,84,14,1176,,,California,L,Indigo,Winter,2.6,Yes,Express,Yes,Yes,Debit Card,Bi-Weekly
775,42,Gen X,Male,Hat,Accessories,46,11,506,1,506,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,Credit Card,Quarterly
776,49,Gen X,Male,Handbag,Accessories,53,8,424,1,424,Kentucky,S,Gold,Winter,3,Yes,Store Pickup,Yes,Yes,PayPal,Monthly
777,49,Gen X,Male,Shirt,Clothing,60,8,480,1,480,Alabama,M,Maroon,Spring,5,Yes,Standard,Yes,Yes,Venmo,Every 3 Months
778,55,Gen X,Male,Socks,Clothing,32,37,1184,1,1184,Wyoming,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,Venmo,Weekly
779,29,Millennials,Male,Socks,Clothing,50,23,1150,1,1150,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,Yes,Debit Card,Annually
780,60,Baby Boomers,Male,Dress,Clothing,94,38,3572,1,3572,Utah,M,Blue,Spring,4.6,Yes,Express,Yes,Yes,Cash,Annually
781,34,Millennials,Male,Shoes,Footwear,26,38,988,1,988,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,Yes,Cash,Quarterly
782,30,Millennials,Male,Scarf,Accessories,44,12,528,1,528,Vermont,L,Indigo,Winter,3,Yes,Store Pickup,Yes,Yes,Credit Card,Fortnightly
783,28,Millennials,Male,Hoodie,Clothing,57,15,855,1,855,Hawaii,M,Green,Summer,4.5,Yes,Standard,Yes,Yes,Cash,Weekly
784,63,Baby Boomers,Male,T-shirt,Clothing,65,38,2470,1,2470,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,Yes,Yes,PayPal,Fortnightly
785,31,Millennials,Male,Jeans,Clothing,72,41,2952,1,2952,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,Bank Transfer,Every 3 Months
786,46,Gen X,Male,Shorts,Clothing,62,37,2294,1,2294,Louisiana,S,Purple,Spring,4,Yes,Next Day Air,Yes,Yes,PayPal,Fortnightly
787,70,Baby Boomers,Male,Hat,Accessories,21,16,336,1,336,Indiana,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,Bank Transfer,Every 3 Months
788,53,Gen X,Male,Handbag,Accessories,85,25,2125,1,2125,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,Yes,Yes,Venmo,Weekly
789,50,Gen X,Male,Pants,Clothing,51,18,918,1,918,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,Bank Transfer,Quarterly
790,33,,Male,Handbag,Accessories,84,4,336,,,Idaho,S,Purple,Fall,2.7,Yes,Standard,Yes,Yes,Credit Card,Bi-Weekly
791,22,Gen Z,Male,Sweater,Clothing,37,12,444,1,444,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,Yes,Yes,Bank Transfer,Quarterly
792,50,Gen X,Male,Scarf,Accessories,44,35,1540,1,1540,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly
793,34,Millennials,Male,Sneakers,Footwear,45,45,2025,1,2025,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,Yes,Yes,Venmo,Weekly
794,24,Gen Z,Male,Pants,Clothing,35,16,560,1,560,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,Yes,Yes,Credit Card,Monthly
795,69,Baby Boomers,Male,Backpack,Accessories,50,10,500,1,500,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,Yes,Debit Card,Fortnightly
796,39,Millennials,Male,Sandals,Footwear,26,34,884,1,884,New York,M,Beige,Summer,4.6,Yes,Store Pickup,Yes,Yes,Venmo,Annually
797,42,Gen X,Male,Socks,Clothing,78,43,3354,1,3354,Arizona,XL,Black,Fall,4,Yes,2-Day Shipping,Yes,Yes,Credit Card,Annually
798,42,Gen X,Male,Coat,Outerwear,82,38,3116,1,3116,Maryland,M,Violet,Fall,4,Yes,2-Day Shipping,Yes,Yes,Debit Card,Weekly
799,29,Millennials,Male,Socks,Clothing,39,48,1872,1,1872,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,PayPal,Every 3 Months
800,55,Gen X,Male,Belt,Accessories,55,31,1705,1,1705,Nevada,L,Brown,Summer,3.3,Yes,Free Shipping,Yes,Yes,PayPal,Annually
801,32,Millennials,Male,Socks,Clothing,20,20,400,1,400,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,Yes,Yes,Cash,Every 3 Months
802,25,Gen Z,Male,Belt,Accessories,29,12,348,1,348,New Mexico,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,Credit Card,Fortnightly
803,38,Millennials,Male,Pants,Clothing,41,2,82,1,82,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly
804,32,Millennials,Male,Shorts,Clothing,38,30,1140,1,1140,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,Venmo,Every 3 Months
805,43,Gen X,Male,Boots,Footwear,47,28,1316,1,1316,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,Venmo,Quarterly
806,41,Millennials,Male,Dress,Clothing,30,40,1200,1,1200,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,Debit Card,Monthly
807,56,Gen X,Male,Jeans,Clothing,56,46,2576,1,2576,Florida,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,PayPal,Quarterly
808,27,Millennials,Male,T-shirt,Clothing,89,15,1335,1,1335,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,Credit Card,Weekly
809,46,Gen X,Male,Shoes,Footwear,96,38,3648,1,3648,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,Cash,Every 3 Months
810,48,,Male,Boots,Footwear,81,30,2430,,,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,PayPal,Bi-Weekly
811,52,,Male,Scarf,Accessories,83,32,2656,,,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,Debit Card,Bi-Weekly
812,18,Gen Z,Male,Sneakers,Footwear,35,36,1260,1,1260,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,Venmo,Quarterly
813,64,Baby Boomers,Male,Boots,Footwear,56,32,1792,1,1792,Alaska,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,Credit Card,Weekly
814,54,Gen X,Male,Handbag,Accessories,45,14,630,1,630,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,Debit Card,Annually
815,31,Millennials,Male,Shirt,Clothing,62,8,496,1,496,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,PayPal,Monthly
816,30,,Male,Hat,Accessories,84,27,2268,,,West Virginia,L,Teal,Spring,3,Yes,Next Day Air,Yes,Yes,Venmo,Bi-Weekly
817,26,Gen Z,Male,Sweater,Clothing,24,24,576,1,576,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,Debit Card,Monthly
818,25,Gen Z,Male,Handbag,Accessories,21,30,630,1,630,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,PayPal,Fortnightly
819,59,Baby Boomers,Male,Shirt,Clothing,91,34,3094,1,3094,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,Debit Card,Monthly
820,55,Gen X,Male,Sunglasses,Accessories,36,28,1008,1,1008,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,Debit Card,Quarterly
821,56,Gen X,Male,Sneakers,Footwear,39,27,1053,1,1053,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,Debit Card,Monthly
822,62,,Male,Hoodie,Clothing,39,31,1209,,,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,Credit Card,Bi-Weekly
823,35,Millennials,Male,Shirt,Clothing,59,23,1357,1,1357,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,Bank Transfer,Annually
824,51,Gen X,Male,Sunglasses,Accessories,27,11,297,1,297,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,Credit Card,Quarterly
825,61,Baby Boomers,Male,Blouse,Clothing,94,48,4512,1,4512,Georgia,M,White,Spring,3,Yes,Store Pickup,Yes,Yes,Cash,Quarterly
826,27,Millennials,Male,Belt,Accessories,94,17,1598,1,1598,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,Cash,Monthly
827,54,Gen X,Male,Dress,Clothing,94,36,3384,1,3384,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,PayPal,Weekly
828,31,Millennials,Male,Shoes,Footwear,51,33,1683,1,1683,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,Bank Transfer,Fortnightly
829,24,,Male,Socks,Clothing,62,27,1674,,,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,PayPal,Bi-Weekly
830,42,Gen X,Male,Socks,Clothing,57,14,798,1,798,Idaho,S,Silver,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,Credit Card,Fortnightly
831,41,Millennials,Male,Shorts,Clothing,76,5,380,1,380,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,Credit Card,Annually
832,66,Baby Boomers,Male,Gloves,Accessories,63,47,2961,1,2961,Washington,M,Red,Summer,4.3,Yes,Express,Yes,Yes,Cash,Every 3 Months
833,58,,Male,Jacket,Outerwear,80,28,2240,,,California,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,Cash,Bi-Weekly
834,43,Gen X,Male,Handbag,Accessories,68,11,748,1,748,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,Credit Card,Annually
835,52,Gen X,Male,Backpack,Accessories,89,18,1602,1,1602,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,Credit Card,Weekly
836,35,Millennials,Male,Boots,Footwear,26,21,546,1,546,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,Debit Card,Weekly
837,23,,Male,Gloves,Accessories,90,22,1980,,,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,Cash,Bi-Weekly
838,25,Gen Z,Male,Hoodie,Clothing,28,33,924,1,924,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,Cash,Every 3 Months
839,33,Millennials,Male,Coat,Outerwear,29,49,1421,1,1421,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,Credit Card,Annually
840,48,Gen X,Male,Shirt,Clothing,31,10,310,1,310,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,Debit Card,Every 3 Months
841,42,Gen X,Male,Shirt,Clothing,24,18,432,1,432,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,PayPal,Weekly
842,55,Gen X,Male,Sweater,Clothing,88,28,2464,1,2464,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,PayPal,Fortnightly
843,59,Baby Boomers,Male,Shirt,Clothing,87,25,2175,1,2175,Missouri,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,PayPal,Weekly
844,65,Baby Boomers,Male,Hoodie,Clothing,80,6,480,1,480,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,PayPal,Weekly
845,59,,Male,Sandals,Footwear,48,44,2112,,,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,Venmo,Bi-Weekly
846,31,Millennials,Male,Belt,Accessories,21,30,630,1,630,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,Venmo,Monthly
847,49,Gen X,Male,Boots,Footwear,72,42,3024,1,3024,Kentucky,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,Debit Card,Quarterly
848,53,Gen X,Male,Hoodie,Clothing,44,30,1320,1,1320,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,PayPal,Monthly
849,48,,Male,Sandals,Footwear,73,33,2409,,,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,Credit Card,Bi-Weekly
850,23,Gen Z,Male,Jeans,Clothing,61,24,1464,1,1464,Missouri,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,PayPal,Quarterly
851,68,Baby Boomers,Male,Shoes,Footwear,20,13,260,1,260,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,Venmo,Monthly
852,35,Millennials,Male,Sandals,Footwear,86,19,1634,1,1634,Massachusetts,M,Red,Summer,2.9,Yes,Express,Yes,Yes,Debit Card,Monthly
853,34,Millennials,Male,Dress,Clothing,60,23,1380,1,1380,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,Debit Card,Every 3 Months
854,62,Baby Boomers,Male,Hat,Accessories,43,35,1505,1,1505,Delaware,L,Orange,Winter,4,Yes,Free Shipping,Yes,Yes,Cash,Monthly
855,21,Gen Z,Male,Pants,Clothing,44,22,968,1,968,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,Venmo,Monthly
856,70,Baby Boomers,Male,Socks,Clothing,76,14,1064,1,1064,Oregon,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,Yes,Credit Card,Quarterly
857,55,Gen X,Male,Shirt,Clothing,33,47,1551,1,1551,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,Debit Card,Fortnightly
858,43,Gen X,Male,Shorts,Clothing,60,50,3000,1,3000,Missouri,L,Cyan,Fall,3,Yes,Standard,Yes,Yes,Debit Card,Every 3 Months
859,19,Gen Z,Male,Jacket,Outerwear,26,33,858,1,858,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,PayPal,Weekly
860,47,Gen X,Male,Hoodie,Clothing,73,7,511,1,511,Wisconsin,M,Teal,Winter,4,Yes,Next Day Air,Yes,Yes,Debit Card,Monthly
861,26,Gen Z,Male,Shoes,Footwear,87,3,261,1,261,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,Cash,Monthly
862,46,Gen X,Male,Skirt,Clothing,100,35,3500,1,3500,Virginia,XL,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,Credit Card,Every 3 Months
863,19,Gen Z,Male,Coat,Outerwear,84,13,1092,1,1092,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,PayPal,Fortnightly
864,49,Gen X,Male,Sneakers,Footwear,41,42,1722,1,1722,Vermont,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,PayPal,Fortnightly
865,51,Gen X,Male,Jeans,Clothing,59,5,295,1,295,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,PayPal,Annually
866,64,Baby Boomers,Male,Blouse,Clothing,26,23,598,1,598,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,Venmo,Annually
867,67,,Male,Sunglasses,Accessories,69,11,759,,,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,PayPal,Bi-Weekly
868,37,Millennials,Male,Jacket,Outerwear,20,23,460,1,460,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,Bank Transfer,Fortnightly
869,40,Millennials,Male,Dress,Clothing,83,2,166,1,166,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,Credit Card,Every 3 Months
870,38,Millennials,Male,Hat,Accessories,54,33,1782,1,1782,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,PayPal,Weekly
871,66,,Male,Hoodie,Clothing,66,6,396,,,West Virginia,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,Bank Transfer,Bi-Weekly
872,47,Gen X,Male,Handbag,Accessories,42,45,1890,1,1890,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,Debit Card,Quarterly
873,56,Gen X,Male,Jeans,Clothing, $33 ,25,825,1,825,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,Cash,Quarterly
874,51,Gen X,Male,Boots,Footwear,77,24,1848,1,1848,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,Venmo,Quarterly
875,25,Gen Z,Male,Jacket,Outerwear,65,10,650,1,650,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,Venmo,Every 3 Months
876,37,Millennials,Male,Sandals,Footwear,39,7,273,1,273,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,Bank Transfer,Every 3 Months
877,41,Millennials,Male,Belt,Accessories,51,1,51,1,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,Debit Card,Weekly
878,64,Baby Boomers,Male,Handbag,Accessories,65,45,2925,1,2925,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,Venmo,Every 3 Months
879,23,Gen Z,Male,Sunglasses,Accessories,89,37,3293,1,3293,Tennessee,S,Black,Summer,4.9,Yes,Express,Yes,Yes,Debit Card,Weekly
880,62,Baby Boomers,Male,Skirt,Clothing,76,14,1064,1,1064,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,PayPal,Quarterly
881,39,Millennials,Male,Backpack,Accessories,75,25,1875,1,1875,Nevada,L,Red,Spring,3.1,Yes,Express,Yes,Yes,Debit Card,Monthly
882,52,Gen X,Male,Sandals,Footwear,61,18,1098,1,1098,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,Venmo,Annually
883,50,Gen X,Male,Boots,Footwear,35,37,1295,1,1295,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,Cash,Every 3 Months
884,28,Millennials,Male,Sneakers,Footwear,37,30,1110,1,1110,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,Bank Transfer,Monthly
885,67,Baby Boomers,Male,Skirt,Clothing,91,34,3094,1,3094,Hawaii,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,Bank Transfer,Weekly
886,41,Millennials,Male,Dress,Clothing,99,49,4851,1,4851,Ohio,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,Debit Card,Every 3 Months
887,19,Gen Z,Male,Shorts,Clothing,54,48,2592,1,2592,Utah,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,Bank Transfer,Monthly
888,70,Baby Boomers,Male,Handbag,Accessories,47,33,1551,1,1551,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly
889,49,Gen X,Male,Scarf,Accessories,77,44,3388,1,3388,New Hampshire,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,Cash,Annually
890,59,Baby Boomers,Male,Belt,Accessories,84,50,4200,1,4200,Arizona,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,Venmo,Weekly
891,52,Gen X,Male,Gloves,Accessories,51,47,2397,1,2397,New York,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,Credit Card,Monthly
892,20,Gen Z,Male,Skirt,Clothing,26,24,624,1,624,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,PayPal,Every 3 Months
893,31,Millennials,Male,Shorts,Clothing,64,43,2752,1,2752,New Mexico,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,Debit Card,Monthly
